,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
21,1.0150746,0.1499424,-0.9713236,-0.23075233,0.40335342,-1.4031234,-0.7285231,-0.7185028,0.7059122,0.22769748,1.5835501,-1.1490341,-0.16176589,-1.1244259,-0.62502176,0.66223145,0.2159933,-0.73731595,-0.10745851,-0.09615166,0.62930644,0.25497332,0.4729273,-1.1056834,-1.0495583,0.673349,0.67901176,-0.9099565,-0.17507958,-0.6957799,-1.1335986,-0.034531817,1,1
22,0.9636867,-0.1855917,-0.9915396,-0.4343841,0.9501033,-1.5097394,-0.63035554,-0.43583798,1.0953298,0.12230087,1.3860855,-0.4930701,-0.17355558,-1.0020784,-0.7017158,0.69482636,-0.24753322,-0.52951264,-0.12032971,-0.09937904,0.66591805,0.18377839,0.7015572,-1.7115093,-0.57789326,0.8180906,0.75847566,-1.2039324,0.045657612,-0.8201949,-1.4456692,-0.5843803,1,1
23,0.56063104,0.46139544,-0.45510924,-1.3117516,-0.19736192,-0.1505892,-0.6239758,-0.038091093,1.6721362,0.21569876,-0.39242575,-0.34299564,0.47327453,0.3137026,-0.35814363,-0.12681904,-0.66437954,-1.7000673,0.09060119,0.7005493,1.2288932,-0.014417233,0.49701694,-1.4458798,0.17276953,0.92504025,0.35740823,-0.14370386,0.71749675,-0.72173196,-1.0370939,0.34680253,1,1
24,0.01818203,-0.30657518,-1.0647581,-0.42833745,-0.14789794,-1.0894629,-0.26999834,-0.0487524,0.5123068,0.4931299,-0.14821328,-0.020388851,0.85957193,-0.47551844,0.11330192,-0.2056936,0.0778539,-0.93737245,0.51052403,0.91449195,1.1931369,0.6698796,-0.036319572,-0.7900427,-0.11798087,0.7794115,0.23418486,0.04472298,0.1271518,-1.5439789,-0.7620722,-0.29229265,0,1
25,0.5485503,0.4260948,-0.9985982,-0.3016655,-0.58681923,-0.014505099,-0.96540177,-0.1866689,0.25322944,-0.09162214,0.06411107,-1.1871737,0.27810732,-0.17106405,-0.05703589,-0.28503352,0.30890253,-1.3377367,-0.1276316,0.30650342,0.7906725,0.59735215,-0.45357564,-0.21166857,-1.0693599,0.24422602,0.33037564,0.071097545,-0.16924337,-0.5149974,-0.56534904,-0.14104183,1,1
26,0.6509121,0.116529144,-1.0427992,-0.42612392,0.13082568,-1.2830434,-0.66055465,-0.648041,0.52012354,-0.16821794,1.0616364,-1.354607,0.16763961,-0.9432185,-0.4575284,0.15179764,0.0652373,-0.94559914,-0.15607427,0.43699223,0.59644455,0.099234946,0.32258344,-0.86891407,-1.0902321,0.77035123,0.5187468,-0.7103773,-0.29822746,-0.5364163,-1.2077581,-0.044118438,1,1
27,0.15828645,-0.35211986,-1.0335636,-0.37588215,0.09807749,-0.95236593,-0.4901416,-0.07844965,-0.0048515103,-0.37644234,0.27263787,-0.54969734,0.45802364,-0.71306324,-0.31086415,-0.3571369,0.16353345,-0.59021676,-0.19982807,0.79850465,0.5954519,0.3362331,-0.07595021,-0.6346706,-0.7817965,0.71241844,0.4792808,-0.5638832,-0.3427666,-0.9337442,-1.0945398,-0.5416557,1,1
28,1.2613715,-0.41259322,-1.1354313,0.27211717,0.45631436,-1.6774044,-1.0149199,-0.23401043,0.8576786,0.8728379,1.6321572,-0.62606776,-0.11994839,-1.3207694,-0.60849303,0.62742835,0.63984996,-0.7654045,0.331465,-0.3036775,1.05147,0.9747784,0.3123523,-1.344818,-0.8303143,0.7892517,0.61032504,-0.8232527,-0.18823083,-1.1264963,-0.8523926,-0.48499015,1,1
29,1.3029448,-0.8875156,-0.8772805,0.18584368,0.9282401,-1.8403805,-0.57863945,-0.062787585,1.3670311,1.2498287,1.0143222,0.76249117,0.23551823,-0.8622279,-0.0027751906,0.8209867,-0.40531334,-0.6041532,0.29221112,-0.42126757,1.4852067,1.0081544,0.740672,-2.3853283,0.02389505,1.0483017,0.7494596,-0.5734921,0.43837842,-1.2438773,-0.8986072,-0.82187814,0,1
30,-0.8528224,-0.08409524,-0.34353295,-1.2109879,-2.7982633,0.6869162,-0.66240287,1.2219307,-0.9403513,0.5120548,-0.8985891,-0.6609823,1.315582,0.40225163,-0.4893943,-3.3679788,2.0876355,-1.328505,1.2509806,3.1597805,1.1203026,0.47047085,-0.69361496,2.4553413,-0.89299905,1.6517715,-0.51600903,-0.28246292,-1.421433,-0.7887333,1.4566832,0.40310985,1,1
31,-1.8741294,1.3045963,1.8352531,-0.16591336,-3.1919563,3.5403016,-0.5095277,0.25791657,-2.951493,1.6944201,-3.08976,1.1515305,-0.08558836,0.52152795,-0.8290407,-2.7272565,2.256769,0.35392147,-1.4360685,-0.6939764,0.7932785,-1.2902497,-1.1232233,4.034518,-0.7057879,-0.5973744,0.7496454,1.3681244,-1.5775648,1.4918394,5.428922,1.5719988,0,0
32,-0.6642256,-0.24772374,-0.8985384,-0.4902394,-0.85918313,-0.65252286,-0.34372976,-0.16097419,-1.5901419,-0.78320456,-0.5762169,-0.04402125,0.72105944,-0.8833905,-0.0758987,-1.7814907,0.5326018,-0.3438943,-0.8858619,1.401014,0.5140568,-0.12168052,-0.2602478,1.062512,-1.4908607,0.9587199,0.24333462,-0.6718055,-1.5517532,-0.21296057,0.49754128,-0.15333857,0,1
33,0.103999116,-0.16437499,-0.9899327,-0.47519726,-0.1109927,-1.2616364,-0.39668423,-0.33545548,-0.014745982,-0.33443156,0.5473843,-0.89792186,0.5712847,-0.8514897,-0.24060634,-0.34888917,0.21793063,-0.7799553,-0.20736662,0.97869295,0.610648,0.16577166,0.15064771,-0.36533827,-0.9566059,0.839806,0.24252954,-0.55536574,-0.54562414,-0.6962052,-1.032857,-0.08168268,1,1
34,0.10340099,-0.29374495,-1.2016903,-0.3657215,-0.1613011,-1.2786788,-0.5715956,-0.3577294,-0.55602974,-0.26522845,0.9593663,-0.7546865,0.2925234,-1.1410358,-0.22790192,-0.8145684,0.38756603,-0.39646062,-0.1787019,0.968412,0.41588122,0.15146504,0.13709399,0.3010594,-1.5534438,1.0310118,0.22111867,-1.2642981,-1.2880883,-0.37801766,-0.2808289,-0.68418264,1,1
35,-0.88479584,0.039987493,0.18240291,-1.5746026,-2.9858267,1.3595083,-0.5764385,1.3797928,-1.192442,0.416002,-0.49283028,-0.71417075,1.1056814,0.73621786,-0.81510633,-3.740395,2.27452,-0.8397653,1.114601,3.231095,0.7218964,-0.10373546,-0.45956057,2.9597769,-1.1178491,1.8054212,-0.4053469,-0.8667349,-1.6159654,-0.21363114,1.935807,0.54836625,1,1
36,0.007334575,-0.76062214,-0.7326473,-0.4963515,1.2359111,-1.6143572,-0.063629806,-0.5537976,-0.08409403,-0.96786886,-0.59403574,0.7385611,0.5615492,-0.8655653,-0.038944636,0.021889871,-1.1686845,-0.16259691,-1.4588172,0.558465,0.6611068,-0.396955,0.46227863,-1.9274217,-0.16648301,0.75159734,0.9796643,-0.7093452,-0.092177995,-0.694298,-1.7309828,-0.79810476,1,1
37,0.43783104,-0.34536618,-1.6173798,-0.21807212,0.10255965,-1.2973524,-0.98391795,0.017971797,0.6491242,0.83037424,0.8966443,-0.5703367,0.18382713,-1.1281867,-0.45913047,-0.2530727,0.86059237,-0.7429982,1.0505801,0.6014762,1.1485444,1.1059988,-0.21936862,-0.34305272,-0.8154573,0.85261154,0.28055626,-0.91266376,-0.57536376,-1.6427726,-0.40810424,-1.1008438,0,1
38,1.4210062,-0.025502361,-1.0255097,-0.82872295,1.7504138,-1.8945286,-0.56859654,-1.256588,1.5272483,-0.024606807,1.8563356,-0.45070696,-0.59140176,-1.1278548,-0.89571303,1.1987209,-1.1535519,-0.16153528,-0.41856375,-0.3434772,0.58486164,-0.51918966,1.3749537,-2.7520313,-0.6276701,0.94051397,1.450374,-1.9930204,0.27378425,-0.6465583,-1.7428471,-0.8114391,1,1
39,-0.038209286,-0.39960036,-1.486412,-0.44212943,-0.1069504,-0.94731396,-0.75085765,0.087386526,-0.1860404,-0.0075480994,0.3240117,-0.35877225,0.43101513,-0.823347,-0.10812504,-0.94585985,0.45043212,-0.5267472,0.34023362,1.0468032,0.77627593,0.66595936,-0.23591919,0.20104147,-1.1667225,0.9127293,0.124910064,-1.0276232,-1.0223545,-0.9284831,-0.26566488,-1.2488928,0,1
40,-2.0725052,1.2892052,2.3780975,-0.39368957,-3.9755638,4.8667808,-0.93644226,1.5737232,-2.4494886,2.6407452,-3.4949133,1.4446213,-0.010437554,1.1724553,-1.4333116,-3.4609685,3.4079165,0.30707616,-0.32527572,-0.20421621,1.3590796,-0.48200184,-1.7109139,4.915784,-0.091518305,-0.60372084,0.5148934,1.5743289,-1.6504178,0.768006,6.2863398,1.4093866,0,0
41,-2.0394957,1.2447717,2.20279,-0.34220022,-3.7663794,4.475185,-0.82616943,1.3043878,-2.5196574,2.3750873,-3.3511271,1.4207852,0.017104873,0.98741376,-1.26559,-3.2951534,3.143937,0.31806204,-0.5430568,-0.25444096,1.2344167,-0.5919869,-1.548758,4.6885343,-0.22271928,-0.5877554,0.5242785,1.4778461,-1.6511227,0.8157752,5.999227,1.4319876,1,0
42,0.14337346,-0.30413502,-1.2325689,-0.81448567,0.47415173,-1.096826,-0.42755345,-0.53994584,-0.29224467,-0.8367275,0.93658596,-0.6565011,0.051192176,-0.7767675,-0.41292566,-0.6723882,-0.40803608,-0.054391295,-0.39817196,1.0420411,0.09852395,-0.35877123,0.37807864,-0.35197702,-1.4167027,1.0453439,0.5954763,-1.7855861,-0.98724294,-0.22392973,-0.80687714,-1.1824478,1,1
43,0.4170297,-0.13761216,-0.72015417,-0.22139253,-0.045363467,-0.9004909,-0.45417258,-0.16544682,0.29679552,-0.045061015,0.1345108,-0.35410815,0.5081294,-0.64147574,-0.10281362,0.055581383,-0.024485243,-0.91221684,-0.41824389,0.32244164,0.86943686,0.44358465,0.08530383,-0.9661944,-0.5252961,0.59752315,0.49009708,-0.015308187,0.013898335,-0.83680415,-1.0408987,0.07165676,1,1
44,0.5501359,-0.43747008,-1.0570725,-0.12353679,-0.63551295,-0.6288623,-1.0985361,0.58508104,0.16576163,1.009715,1.3585403,-0.95893854,0.24101266,-0.921572,-0.62574255,-0.9826489,1.6880435,-0.613843,1.2262282,0.9690046,0.9509475,1.3177754,-0.3678381,0.58324426,-1.2149466,1.0670438,0.10735425,-1.1191713,-0.9943125,-1.3001661,0.102484845,-0.85107744,1,1
45,2.0151541,-0.031023916,-0.8453357,-0.28034106,1.7450382,-2.1914232,-0.7181553,-1.1254988,1.9381574,0.67108214,2.2193456,-0.27043602,-0.7087114,-1.3320138,-1.0370847,1.9824282,-0.6345822,-0.33602697,-0.27523366,-1.0929829,0.94012094,0.04725616,1.3841425,-3.2495558,-0.34966573,0.85297495,1.5679975,-1.4930586,0.6911167,-0.95566493,-1.7866116,-0.25561324,1,1
46,-1.9593723,1.2388413,2.248518,-0.37389284,-3.8475204,4.705229,-0.9019967,1.5522184,-2.3845837,2.5159028,-3.322289,1.3255414,0.022043992,1.1394014,-1.3425086,-3.3495152,3.367191,0.26444554,-0.2747119,-0.13913904,1.2843127,-0.37952945,-1.7003268,4.786021,-0.14304368,-0.58760315,0.45795977,1.5146163,-1.5733879,0.6639892,5.971163,1.3751848,0,0
47,0.26777068,-0.56954503,-1.1899536,-0.51661783,0.21144472,-1.8379915,-0.44388002,-0.38449168,0.056655116,-0.07971309,1.186235,-0.74498165,0.37361366,-1.1701494,-0.4433904,-0.55801314,0.103501186,-0.5039086,0.06442227,1.1678808,0.5940123,0.024709122,0.55412066,-0.5380003,-1.0872874,1.3044828,0.3141818,-1.3579955,-0.92628103,-0.5465458,-0.8467892,-0.67926276,1,1
48,0.6280727,0.42362255,-0.91654956,-1.1224698,0.27527523,-1.0758635,-0.4768982,-0.73349077,1.4022285,-0.024009727,0.77904916,-0.95794445,0.28848162,-0.33611885,-0.28990543,0.21200657,-0.70087606,-1.3733214,-0.045153294,0.54523396,0.85756445,-0.37680677,0.8808254,-1.37948,-0.5216043,0.92023265,0.32887414,-0.7393116,0.2631548,-0.34895876,-1.2156882,0.20100161,1,1
49,-1.9636424,1.1384963,2.1557748,-0.35990027,-3.7828128,4.512842,-0.8687089,1.5866596,-2.337623,2.4258559,-3.2298527,1.4031467,0.10429377,1.0696592,-1.2804301,-3.3316095,3.2963054,0.27273324,-0.24105738,-0.035317767,1.3288609,-0.26982802,-1.6643937,4.6851034,-0.12802778,-0.5301915,0.42721614,1.4486436,-1.5980846,0.48320678,5.818231,1.301166,1,1
50,0.029919686,-0.19233407,-0.77861285,-1.631994,-0.49494404,0.82774043,-0.7602995,0.701141,0.31953323,-0.3452937,-0.1676843,-0.14958046,0.36588523,0.9747119,-0.26055953,-2.166286,-0.23685765,-0.53106,0.83545935,1.9667716,0.471342,-0.03516149,0.058638614,0.31864238,-0.8023955,1.3990769,0.20150566,-1.8056316,-0.6484783,-0.34128228,0.06314604,-1.6238699,1,1
51,0.5758676,0.112706795,-1.0463362,-1.6527668,1.21727,-1.7203274,-0.30062348,-1.1767623,1.3500389,-0.25244877,1.6400354,-1.0552151,-0.2338884,-0.9257672,-1.222282,0.1132867,-0.83558595,-0.38824135,0.097551905,1.0228337,0.40479,-1.1763715,1.4609942,-1.7685366,-0.6749363,1.3955287,0.97319734,-2.3087428,-0.11557274,-0.55100626,-1.5716984,-0.5485909,1,1
52,-0.66709596,-0.61700535,-0.7022471,-0.32776353,0.36124453,-1.5612204,-0.008090995,-0.37482536,-1.1061188,-1.1991785,-1.1170642,0.8277031,0.7818345,-1.2415683,-0.11761179,-0.6112932,-0.40998626,-0.14060268,-1.7988081,0.87360305,0.68265903,-0.25814122,0.052220434,-0.604869,-0.44450372,0.61772156,0.6717259,-0.27445427,-0.9071611,-0.66333187,-0.96254146,-0.1287133,0,1
53,1.7088424,-0.053938605,-1.1207132,-0.4795163,1.9841319,-2.130603,-0.8033298,-1.06213,1.8292286,0.46015766,1.8864393,-0.08437051,-0.73857874,-1.3650868,-0.97335756,1.7211291,-0.7864211,-0.20172785,-0.25370115,-0.90582645,0.87679577,0.0015795882,1.2383068,-2.9937363,-0.34706444,0.77995247,1.4245102,-1.8083158,0.4069952,-1.0074345,-1.7899946,-0.8472758,1,1
54,0.18288988,-0.74728733,-0.88593936,-0.5756052,0.47119635,-0.41335592,-0.8901061,0.87435347,0.6400166,0.35635644,-0.5669833,0.6837654,0.42487136,-0.46487167,-0.49972376,-0.6879166,0.36481628,-0.3413989,0.43436348,0.80010146,1.2576679,1.1742842,-0.3410098,-0.8642098,-0.020833481,0.85424185,0.5712029,-0.840495,-0.2451303,-1.8277982,-0.91446346,-1.5011106,1,1
55,0.16557486,-0.5826944,-0.9386937,-0.6739567,0.42892954,-1.5188113,-0.3265864,-0.16332033,0.22351435,-0.16612831,0.6118649,-0.061047383,0.40838754,-0.8423633,-0.37661877,-0.524112,-0.22666289,-0.45379922,-0.19070427,1.0100682,0.67312115,-0.06916689,0.602284,-0.83362466,-0.5998583,1.2067562,0.36988327,-1.2380626,-0.6097559,-0.5994036,-0.9274977,-0.73669267,1,1
56,0.6418391,0.30848274,-1.0542102,-0.37884393,0.21178071,-1.047376,-0.62428284,-0.7099794,0.40522078,0.04224465,1.0876766,-0.95460516,0.022476133,-0.8780574,-0.2819088,0.36381534,0.089138575,-0.70811945,-0.166198,0.09793441,0.608675,0.21690814,0.25016946,-0.6175975,-1.0914648,0.5214056,0.49869612,-0.7603571,-0.31115872,-0.64096445,-0.84978276,-0.12752585,1,1
57,0.9945541,0.10815987,-1.234991,-1.2184049,1.2512146,-1.289435,-0.8799029,-0.53602403,1.9006791,0.1752225,1.4098067,-0.6601711,-0.50718176,-0.7247178,-1.0101008,0.33793476,-0.70567894,-0.74679524,0.3343333,0.1496305,0.6818665,-0.35867944,1.094729,-1.8715254,-0.49460775,1.0940368,0.72249305,-2.022708,0.08553038,-0.5176737,-1.2984601,-1.0987557,0,1
58,1.1542016,0.18690656,-0.72424483,-0.5743179,0.61788386,-1.0771415,-0.5810944,-0.51317567,1.5406374,0.3881354,0.93224734,-0.23907954,-0.0038945023,-0.47483838,-0.25234282,0.7896421,-0.71918887,-1.0936373,-0.25051272,-0.33890197,1.0335793,0.16852698,0.8806323,-1.9676245,-0.29868105,0.7373223,0.662951,-0.6221569,0.55020124,-0.53387064,-1.1685606,0.013146112,1,1
59,-2.0165968,1.2230331,2.2248642,-0.30314422,-3.723199,4.459458,-0.77621496,1.3284221,-2.511127,2.4584556,-3.261716,1.3594052,0.019257553,0.955487,-1.2689353,-3.2423384,3.2963502,0.38156152,-0.39779654,-0.23083198,1.217781,-0.550024,-1.5998297,4.7456417,-0.18581499,-0.5972871,0.5066672,1.503274,-1.5909785,0.71157527,5.970707,1.4968911,1,1
60,1.171855,-0.043690495,-1.1635963,-0.37221792,1.0380452,-1.6504836,-0.73076934,-0.7639776,1.2809261,0.19620284,1.5850179,-0.6045974,-0.32439938,-1.0258085,-0.5657826,0.95922625,-0.5831426,-0.6338408,-0.1474289,-0.4028625,0.66395825,0.07769754,0.84354097,-1.9674103,-0.70301145,0.7504829,0.82920116,-1.2580667,0.10717302,-0.6120451,-1.3469568,-0.6618022,1,1
61,0.90417635,0.19514304,-0.8598411,-1.005212,0.6973795,-1.2315545,-0.5325869,-0.5638716,1.8485596,0.22317071,0.9642111,-0.6617626,0.15978415,-0.39039207,-0.3880067,0.60482854,-0.7997104,-1.2132622,0.046752907,0.18229552,0.9863977,-0.12506963,1.017973,-1.9852022,-0.24862023,0.93416214,0.4997475,-0.84726214,0.56954235,-0.55358243,-1.4894235,-0.056493748,1,1
62,0.8808219,-0.09234611,-0.9945338,-0.4728315,0.73673624,-1.6143377,-0.53143847,-0.65112925,1.3216584,0.47527775,0.8371818,-0.2682416,0.14628214,-0.90184915,-0.3315964,0.6760615,-0.49422425,-0.9114401,0.05158672,0.0092295455,1.0677491,0.17693438,0.76449615,-1.957035,-0.28263104,0.88628787,0.72637343,-0.7127928,0.3671739,-0.98669815,-1.2692841,-0.1961028,1,1
63,1.576842,-0.1874013,-0.6760282,0.16666055,0.81870234,-1.8054004,-0.57091814,-0.8765093,1.0001817,0.2706764,1.7967173,-0.45968905,-0.28240955,-1.0945572,-0.46108016,1.3481197,-0.48192972,-0.58352035,-0.6016393,-0.8260786,0.6888938,0.22047827,0.91904885,-2.3231423,-0.6813582,0.7144212,1.1564114,-0.7451458,0.32943523,-0.5277463,-1.3768537,0.05337472,1,1
